OrderID,DateKey,ClientID,SKUID,WarehouseID,Quantity,Revenue,COGS,FulfillmentCost,OrderDate,ShipDate,DeliveryDate,PromisedDeliveryDate
14868,20260323,1,45,3,4,7020.92,4547.76,1036.08,2026-03-23,2026-03-24,2026-03-26,2026-03-28
14869,20260323,2,27,4,2,3852.3,2493.62,1048.3,2026-03-23,2026-03-24,2026-03-28,2026-03-28
14870,20260323,5,27,5,5,9630.75,6234.05,1720.59,2026-03-23,2026-03-24,2026-03-26,2026-03-29
14871,20260323,11,14,4,5,19238.15,14920.9,5361.95,2026-03-23,2026-03-24,2026-03-28,2026-03-28
14872,20260323,8,29,5,4,3700.44,2757.52,636.81,2026-03-23,2026-03-25,2026-03-29,2026-03-30
14873,20260324,5,2,2,1,641.24,339.6,120.48,2026-03-24,2026-03-26,2026-03-29,2026-03-30
14874,20260324,9,39,3,4,9805.2,6732.56,1496.14,2026-03-24,2026-03-25,2026-03-27,2026-03-31
14875,20260324,10,51,1,2,1410.04,864.5,194.06,2026-03-24,2026-03-26,2026-03-30,2026-03-30
14876,20260324,2,20,5,1,754.22,326.71,134.2,2026-03-24,2026-03-25,2026-03-27,2026-03-29
14877,20260324,6,50,5,1,803.68,542.41,136.36,2026-03-24,2026-03-25,2026-03-29,2026-03-31
14878,20260324,7,46,5,1,1264.92,898.06,270.59,2026-03-24,2026-03-25,2026-03-27,2026-03-31
14879,20260324,6,1,2,4,1388.16,876.28,272.81,2026-03-24,2026-03-25,2026-03-27,2026-03-31
14880,20260324,6,54,2,3,9042.06,6392.52,1917.94,2026-03-24,2026-03-25,2026-03-27,2026-03-31
14881,20260324,5,31,2,2,2164.68,1317.34,368.19,2026-03-24,2026-03-25,2026-03-27,2026-03-30
14882,20260324,7,31,1,3,3247.02,1976.01,515.81,2026-03-24,2026-03-26,2026-03-28,2026-03-31
14883,20260324,6,7,1,5,2615.5,1479.0,352.07,2026-03-24,2026-03-26,2026-03-28,2026-03-31
14884,20260324,9,36,2,3,9550.62,7026.72,1929.91,2026-03-24,2026-03-25,2026-04-01,2026-03-31
14885,20260324,11,56,5,4,26741.6,20770.44,5019.99,2026-03-24,2026-03-26,2026-03-30,2026-03-29
14886,20260324,2,23,1,4,3016.92,1767.08,443.59,2026-03-24,2026-03-25,2026-03-28,2026-03-29
14887,20260324,4,50,2,1,803.68,542.41,147.23,2026-03-24,2026-03-25,2026-03-27,2026-03-30
14888,20260324,10,9,1,1,1045.34,658.1,164.59,2026-03-24,2026-03-25,2026-03-27,2026-03-30
14889,20260324,9,4,3,4,4386.48,2483.16,813.81,2026-03-24,2026-03-29,2026-03-31,2026-03-31
14890,20260324,6,5,3,3,2369.91,1408.59,372.3,2026-03-24,2026-03-25,2026-03-29,2026-03-31
14891,20260324,6,12,3,5,23084.1,18918.95,3783.18,2026-03-24,2026-03-25,2026-03-28,2026-03-31
14892,20260324,1,41,3,4,4676.4,3263.8,733.11,2026-03-24,2026-03-27,2026-03-31,2026-03-29
14893,20260324,10,17,1,5,4078.3,3531.05,578.9,2026-03-24,2026-03-25,2026-03-28,2026-03-30
14894,20260324,5,10,1,1,1210.05,935.22,170.7,2026-03-24,2026-03-25,2026-03-27,2026-03-30
14895,20260324,2,30,1,3,3534.33,2508.81,532.64,2026-03-24,2026-03-27,2026-03-30,2026-03-29
14896,20260324,12,32,1,5,12733.55,8949.1,1686.72,2026-03-24,2026-03-25,2026-03-29,2026-03-31
14897,20260324,4,44,2,3,5288.19,3957.03,1080.15,2026-03-24,2026-03-25,2026-03-29,2026-03-30
14898,20260324,2,30,2,5,5890.55,4181.35,1092.78,2026-03-24,2026-03-25,2026-03-27,2026-03-29
14899,20260324,7,28,1,1,2734.93,1732.85,444.98,2026-03-24,2026-03-26,2026-03-29,2026-03-31
14900,20260324,4,26,4,4,12123.48,7928.76,3396.26,2026-03-24,2026-03-25,2026-03-29,2026-03-30
14901,20260324,6,39,5,3,7353.9,5049.42,1298.67,2026-03-24,2026-03-25,2026-03-27,2026-03-31
14902,20260324,4,41,5,4,4676.4,3263.8,909.87,2026-03-24,2026-03-25,2026-03-28,2026-03-30
14903,20260324,4,3,5,5,5295.5,2683.75,1053.69,2026-03-24,2026-03-26,2026-03-28,2026-03-30
14904,20260324,6,31,5,5,5411.7,3293.35,1012.23,2026-03-24,2026-03-25,2026-03-27,2026-03-31
14905,20260324,5,20,2,5,3771.1,1633.55,754.66,2026-03-24,2026-03-25,2026-04-01,2026-03-30
14906,20260324,6,7,5,2,1046.2,591.6,179.74,2026-03-24,2026-03-25,2026-03-29,2026-03-31
14907,20260324,8,4,2,5,5483.1,3103.95,960.92,2026-03-24,2026-03-27,2026-03-29,2026-03-31
14908,20260324,9,8,2,4,2416.84,1466.88,526.84,2026-03-24,2026-03-25,2026-03-29,2026-03-31
14909,20260324,11,51,2,4,2820.08,1729.0,527.01,2026-03-24,2026-03-27,2026-03-31,2026-03-29
14910,20260324,5,6,5,4,5793.04,2886.32,1018.98,2026-03-24,2026-03-27,2026-04-03,2026-03-30
14911,20260324,9,25,2,1,438.2,222.41,85.84,2026-03-24,2026-03-25,2026-03-29,2026-03-31
14912,20260324,11,49,3,3,6983.07,4319.88,1226.59,2026-03-24,2026-03-25,2026-03-27,2026-03-29
14913,20260324,2,52,4,1,8905.71,6891.69,2056.88,2026-03-24,2026-03-25,2026-03-28,2026-03-29
14914,20260324,2,25,2,3,1314.6,667.23,299.61,2026-03-24,2026-03-26,2026-03-28,2026-03-29
14915,20260324,3,56,5,1,6685.4,5192.61,1381.59,2026-03-24,2026-03-25,2026-03-27,2026-03-30
14916,20260324,7,19,1,1,1017.68,533.24,167.47,2026-03-24,2026-03-25,2026-03-28,2026-03-31
14917,20260325,12,25,2,5,2191.0,1112.05,381.09,2026-03-25,2026-03-26,2026-04-02,2026-04-01
14918,20260325,6,44,1,1,1762.73,1319.01,281.41,2026-03-25,2026-03-26,2026-03-29,2026-04-01
14919,20260325,11,58,1,5,54166.15,39486.25,7363.97,2026-03-25,2026-03-26,2026-03-29,2026-03-30
14920,20260325,8,44,1,5,8813.65,6595.05,1226.53,2026-03-25,2026-03-26,2026-03-28,2026-04-01
14921,20260325,8,29,4,1,925.11,689.38,198.34,2026-03-25,2026-03-28,2026-04-01,2026-04-01
14922,20260325,11,10,2,4,4840.2,3740.88,1002.4,2026-03-25,2026-03-26,2026-03-30,2026-03-30
14923,20260325,6,15,4,3,12779.88,9850.02,3341.43,2026-03-25,2026-03-26,2026-03-28,2026-04-01
14924,20260325,5,20,1,2,1508.44,653.42,247.54,2026-03-25,2026-03-26,2026-03-28,2026-03-31
14925,20260325,2,47,2,1,1409.1,1033.25,283.16,2026-03-25,2026-03-26,2026-03-29,2026-03-30
14926,20260325,12,58,2,2,21666.46,15794.5,3942.42,2026-03-25,2026-03-26,2026-04-02,2026-04-01
14927,20260325,1,23,5,5,3771.15,2208.85,699.21,2026-03-25,2026-03-27,2026-03-31,2026-03-30
14928,20260325,3,20,4,5,3771.1,1633.55,940.34,2026-03-25,2026-03-26,2026-03-29,2026-03-31
14929,20260325,3,40,2,4,13583.64,10555.48,2401.46,2026-03-25,2026-03-26,2026-03-28,2026-03-31
14930,20260325,5,11,4,4,16518.92,12867.08,3693.85,2026-03-25,2026-03-26,2026-03-28,2026-03-31
14931,20260325,5,2,3,5,3206.2,1698.0,579.0,2026-03-25,2026-03-28,2026-03-30,2026-03-31
14932,20260325,2,36,4,2,6367.08,4684.48,1631.45,2026-03-25,2026-03-26,2026-03-29,2026-03-30
14933,20260325,5,53,4,1,3013.4,2392.38,806.83,2026-03-25,2026-03-26,2026-03-28,2026-03-31
14934,20260325,12,47,4,1,1409.1,1033.25,322.03,2026-03-25,2026-03-30,2026-04-02,2026-04-01
14935,20260325,1,47,2,3,4227.3,3099.75,938.28,2026-03-25,2026-03-27,2026-03-30,2026-03-30
14936,20260325,8,55,1,1,10470.05,7457.04,1651.39,2026-03-25,2026-03-26,2026-03-28,2026-04-01
14937,20260325,10,19,5,3,3053.04,1599.72,627.22,2026-03-25,2026-03-28,2026-03-30,2026-03-31
14938,20260325,3,56,5,4,26741.6,20770.44,5124.48,2026-03-25,2026-03-26,2026-03-28,2026-03-31
14939,20260325,1,19,1,3,3053.04,1599.72,485.33,2026-03-25,2026-03-26,2026-03-28,2026-03-30
14940,20260325,1,27,2,4,7704.6,4987.24,1402.46,2026-03-25,2026-03-28,2026-04-01,2026-03-30
14941,20260325,12,6,1,1,1448.26,721.58,190.88,2026-03-25,2026-03-26,2026-03-30,2026-04-01
14942,20260325,9,59,2,5,16441.05,13380.85,3682.84,2026-03-25,2026-03-26,2026-03-29,2026-04-01
14943,20260325,10,21,2,4,1371.24,725.32,239.7,2026-03-25,2026-03-26,2026-03-29,2026-03-31
14944,20260325,5,16,2,3,11700.96,9294.24,2144.34,2026-03-25,2026-03-26,2026-03-28,2026-03-31
14945,20260325,4,13,2,1,5786.18,4879.02,1167.91,2026-03-25,2026-03-30,2026-04-01,2026-03-31
14946,20260326,1,41,5,2,2338.2,1631.9,434.65,2026-03-26,2026-03-27,2026-03-30,2026-03-31
14947,20260326,3,52,2,5,44528.55,34458.45,7844.28,2026-03-26,2026-03-28,2026-03-30,2026-04-01
14948,20260326,3,17,1,3,2446.98,2118.63,375.62,2026-03-26,2026-03-28,2026-03-31,2026-04-01
14949,20260326,7,44,2,3,5288.19,3957.03,1111.65,2026-03-26,2026-03-27,2026-03-29,2026-04-02
14950,20260326,3,47,5,4,5636.4,4133.0,933.17,2026-03-26,2026-03-27,2026-03-29,2026-04-01
14951,20260326,6,25,2,5,2191.0,1112.05,495.65,2026-03-26,2026-03-31,2026-04-02,2026-04-02
14952,20260326,9,56,3,1,6685.4,5192.61,1253.93,2026-03-26,2026-03-27,2026-03-29,2026-04-02
14953,20260326,7,47,1,2,2818.2,2066.5,433.34,2026-03-26,2026-03-27,2026-03-29,2026-04-02
14954,20260326,5,11,2,5,20648.65,16083.85,3852.25,2026-03-26,2026-03-27,2026-03-30,2026-04-01
14955,20260326,5,5,2,2,1579.94,939.06,276.16,2026-03-26,2026-03-27,2026-03-31,2026-04-01
14956,20260326,9,41,3,4,4676.4,3263.8,804.28,2026-03-26,2026-03-29,2026-03-31,2026-04-02
14957,20260326,2,36,3,3,9550.62,7026.72,1469.22,2026-03-26,2026-03-27,2026-03-30,2026-03-31
14958,20260326,6,51,1,2,1410.04,864.5,242.47,2026-03-26,2026-03-27,2026-03-29,2026-04-02
14959,20260326,8,58,5,5,54166.15,39486.25,9383.89,2026-03-26,2026-03-27,2026-03-31,2026-04-02
14960,20260326,8,49,1,3,6983.07,4319.88,1106.68,2026-03-26,2026-03-27,2026-03-29,2026-04-02
14961,20260326,3,8,4,3,1812.63,1100.16,448.07,2026-03-26,2026-03-27,2026-03-31,2026-04-01
14962,20260326,11,26,3,3,9092.61,5946.57,1490.55,2026-03-26,2026-03-27,2026-03-30,2026-03-31
14963,20260326,9,10,1,3,3630.15,2805.66,589.26,2026-03-26,2026-03-27,2026-03-29,2026-04-02
14964,20260326,2,4,1,2,2193.24,1241.58,314.67,2026-03-26,2026-03-27,2026-03-29,2026-03-31
14965,20260326,9,20,5,1,754.22,326.71,131.49,2026-03-26,2026-03-28,2026-03-30,2026-04-02
14966,20260326,10,29,3,4,3700.44,2757.52,691.51,2026-03-26,2026-03-28,2026-04-01,2026-04-01
14967,20260326,4,12,5,3,13850.46,11351.37,2642.35,2026-03-26,2026-03-27,2026-03-29,2026-04-01
14968,20260326,2,42,2,4,10511.64,7802.64,2319.75,2026-03-26,2026-03-27,2026-03-30,2026-03-31
14969,20260326,10,57,2,4,8965.2,7132.28,1742.42,2026-03-26,2026-03-27,2026-03-29,2026-04-01
14970,20260326,3,43,1,3,4407.39,2663.55,650.88,2026-03-26,2026-03-27,2026-03-30,2026-04-01
14971,20260326,5,2,2,1,641.24,339.6,122.45,2026-03-26,2026-03-28,2026-04-04,2026-04-01
14972,20260326,4,49,4,5,11638.45,7199.8,2548.46,2026-03-26,2026-03-29,2026-03-31,2026-04-01
14973,20260326,10,22,4,3,2839.8,1305.27,699.16,2026-03-26,2026-03-27,2026-03-29,2026-04-01
14974,20260326,3,26,1,3,9092.61,5946.57,1513.1,2026-03-26,2026-03-31,2026-04-02,2026-04-01
14975,20260326,10,33,5,4,8190.76,5657.0,1707.02,2026-03-26,2026-03-27,2026-03-31,2026-04-01
14976,20260326,3,46,1,1,1264.92,898.06,181.59,2026-03-26,2026-03-27,2026-03-29,2026-04-01
14977,20260326,12,10,5,2,2420.1,1870.44,429.78,2026-03-26,2026-03-28,2026-03-30,2026-04-02
14978,20260326,1,32,1,5,12733.55,8949.1,2078.8,2026-03-26,2026-03-27,2026-03-30,2026-03-31
14979,20260326,5,41,1,1,1169.1,815.95,189.15,2026-03-26,2026-03-28,2026-04-04,2026-04-01
14980,20260326,4,8,2,2,1208.42,733.44,245.54,2026-03-26,2026-03-27,2026-03-29,2026-04-01
14981,20260326,4,50,5,1,803.68,542.41,153.56,2026-03-26,2026-03-27,2026-03-29,2026-04-01
14982,20260326,3,14,2,4,15390.52,11936.72,3174.08,2026-03-26,2026-03-27,2026-03-30,2026-04-01
14983,20260326,4,40,3,1,3395.91,2638.87,520.89,2026-03-26,2026-03-28,2026-03-31,2026-04-01
14984,20260326,3,15,3,1,4259.96,3283.34,721.15,2026-03-26,2026-03-27,2026-03-29,2026-04-01
14985,20260326,9,1,3,5,1735.2,1095.35,306.01,2026-03-26,2026-03-27,2026-03-30,2026-04-02
14986,20260326,5,4,3,1,1096.62,620.79,162.66,2026-03-26,2026-03-28,2026-03-30,2026-04-01
14987,20260326,5,49,4,2,4655.38,2879.92,1172.22,2026-03-26,2026-03-28,2026-03-31,2026-04-01
14988,20260326,10,6,2,2,2896.52,1443.16,649.23,2026-03-26,2026-03-28,2026-04-01,2026-04-01
14989,20260327,1,20,1,5,3771.1,1633.55,498.42,2026-03-27,2026-03-28,2026-04-01,2026-04-01
14990,20260327,1,58,1,2,21666.46,15794.5,3499.19,2026-03-27,2026-03-28,2026-03-30,2026-04-01
14991,20260327,4,33,4,5,10238.45,7071.25,2603.17,2026-03-27,2026-03-28,2026-03-31,2026-04-02
14992,20260327,12,37,5,4,10283.96,7668.76,2202.44,2026-03-27,2026-03-29,2026-03-31,2026-04-03
14993,20260327,10,32,1,2,5093.42,3579.64,806.26,2026-03-27,2026-03-29,2026-04-02,2026-04-02
14994,20260327,4,58,2,5,54166.15,39486.25,11129.57,2026-03-27,2026-03-28,2026-03-30,2026-04-02
14995,20260327,6,28,3,5,13674.65,8664.25,2356.91,2026-03-27,2026-03-28,2026-03-31,2026-04-03
14996,20260327,11,19,3,3,3053.04,1599.72,535.39,2026-03-27,2026-03-28,2026-03-30,2026-04-01
14997,20260327,10,48,1,2,2244.16,1530.38,369.47,2026-03-27,2026-03-29,2026-03-31,2026-04-02
14998,20260327,1,6,3,3,4344.78,2164.74,681.81,2026-03-27,2026-04-01,2026-04-03,2026-04-01
14999,20260327,4,32,3,1,2546.71,1789.82,402.78,2026-03-27,2026-03-28,2026-03-30,2026-04-02
15000,20260327,3,39,4,2,4902.6,3366.28,1081.42,2026-03-27,2026-03-28,2026-03-30,2026-04-02
15001,20260327,7,36,1,1,3183.54,2342.24,519.79,2026-03-27,2026-03-29,2026-04-01,2026-04-03
15002,20260327,12,51,3,3,2115.06,1296.75,351.12,2026-03-27,2026-03-28,2026-03-30,2026-04-03
15003,20260327,2,12,1,4,18467.28,15135.16,3116.1,2026-03-27,2026-03-28,2026-03-31,2026-04-01
15004,20260327,8,38,1,4,15363.76,11972.2,2636.74,2026-03-27,2026-04-01,2026-04-05,2026-04-03
15005,20260327,1,57,2,5,11206.5,8915.35,2350.86,2026-03-27,2026-03-28,2026-03-30,2026-04-01
15006,20260327,1,2,5,4,2564.96,1358.4,471.78,2026-03-27,2026-03-28,2026-03-31,2026-04-01
15007,20260327,7,12,5,3,13850.46,11351.37,2710.69,2026-03-27,2026-03-28,2026-03-30,2026-04-03
15008,20260327,12,19,1,1,1017.68,533.24,157.38,2026-03-27,2026-03-29,2026-03-31,2026-04-03
15009,20260327,8,22,5,4,3786.4,1740.36,826.51,2026-03-27,2026-03-29,2026-03-31,2026-04-03
15010,20260327,4,55,5,2,20940.1,14914.08,4563.64,2026-03-27,2026-03-28,2026-03-31,2026-04-02
15011,20260327,4,16,4,2,7800.64,6196.16,2116.78,2026-03-27,2026-03-29,2026-03-31,2026-04-02
15012,20260327,7,2,5,2,1282.48,679.2,242.66,2026-03-27,2026-03-28,2026-04-04,2026-04-03
15013,20260327,9,11,5,1,4129.73,3216.77,822.41,2026-03-27,2026-03-30,2026-04-01,2026-04-03
15014,20260327,6,45,1,4,7020.92,4547.76,1006.93,2026-03-27,2026-04-01,2026-04-03,2026-04-03
15015,20260327,2,46,4,4,5059.68,3592.24,1089.94,2026-03-27,2026-03-29,2026-03-31,2026-04-01
15016,20260327,5,48,2,3,3366.24,2295.57,629.31,2026-03-27,2026-03-29,2026-04-01,2026-04-02
15017,20260327,7,38,1,4,15363.76,11972.2,2194.87,2026-03-27,2026-03-28,2026-03-30,2026-04-03
15018,20260327,5,16,5,1,3900.32,3098.08,842.85,2026-03-27,2026-03-28,2026-03-30,2026-04-02
15019,20260327,6,22,2,3,2839.8,1305.27,529.89,2026-03-27,2026-03-29,2026-03-31,2026-04-03
15020,20260327,8,10,1,5,6050.25,4676.1,1041.43,2026-03-27,2026-03-29,2026-03-31,2026-04-03
15021,20260327,11,33,1,3,6143.07,4242.75,931.38,2026-03-27,2026-03-28,2026-03-30,2026-04-01
15022,20260327,6,12,1,3,13850.46,11351.37,2101.8,2026-03-27,2026-03-29,2026-03-31,2026-04-03
15023,20260327,3,10,2,2,2420.1,1870.44,491.37,2026-03-27,2026-03-28,2026-03-30,2026-04-02
15024,20260327,7,27,2,4,7704.6,4987.24,1664.87,2026-03-27,2026-03-28,2026-03-30,2026-04-03
15025,20260327,10,20,3,3,2262.66,980.13,437.47,2026-03-27,2026-03-29,2026-04-01,2026-04-02
15026,20260327,6,17,5,5,4078.3,3531.05,679.32,2026-03-27,2026-03-30,2026-04-02,2026-04-03
15027,20260327,6,26,4,1,3030.87,1982.19,869.15,2026-03-27,2026-04-01,2026-04-03,2026-04-03
15028,20260327,8,12,1,4,18467.28,15135.16,3057.91,2026-03-27,2026-04-01,2026-04-04,2026-04-03
15029,20260327,1,50,1,4,3214.72,2169.64,510.01,2026-03-27,2026-03-29,2026-04-02,2026-04-01
15030,20260327,11,26,2,2,6061.74,3964.38,1221.06,2026-03-27,2026-03-28,2026-04-01,2026-04-01
15031,20260327,1,21,1,2,685.62,362.66,95.52,2026-03-27,2026-03-28,2026-03-30,2026-04-01
15032,20260327,9,36,1,4,12734.16,9368.96,1913.65,2026-03-27,2026-03-28,2026-04-04,2026-04-03
15033,20260327,6,1,4,5,1735.2,1095.35,433.95,2026-03-27,2026-03-28,2026-04-01,2026-04-03
15034,20260327,3,52,3,5,44528.55,34458.45,6554.33,2026-03-27,2026-03-28,2026-03-30,2026-04-02
15035,20260327,9,9,5,1,1045.34,658.1,206.99,2026-03-27,2026-03-29,2026-03-31,2026-04-03
15036,20260327,6,35,2,3,9748.83,7010.91,1740.06,2026-03-27,2026-03-30,2026-04-02,2026-04-03
15037,20260328,6,54,3,4,12056.08,8523.36,2090.67,2026-03-28,2026-03-29,2026-04-02,2026-04-04
15038,20260328,4,1,3,1,347.04,219.07,61.24,2026-03-28,2026-03-29,2026-04-01,2026-04-03
15039,20260328,3,35,1,5,16248.05,11684.85,2099.52,2026-03-28,2026-03-29,2026-03-31,2026-04-03
15040,20260328,4,47,5,2,2818.2,2066.5,581.21,2026-03-28,2026-03-30,2026-04-03,2026-04-03
15041,20260328,6,45,3,5,8776.15,5684.7,1395.74,2026-03-28,2026-03-29,2026-03-31,2026-04-04
15042,20260328,4,30,1,5,5890.55,4181.35,885.14,2026-03-28,2026-03-29,2026-04-01,2026-04-03
15043,20260328,2,38,1,5,19204.7,14965.25,2937.97,2026-03-28,2026-03-30,2026-04-02,2026-04-02
15044,20260328,6,48,5,2,2244.16,1530.38,484.16,2026-03-28,2026-03-31,2026-04-03,2026-04-04
15045,20260328,10,52,2,4,35622.84,27566.76,7559.89,2026-03-28,2026-03-29,2026-03-31,2026-04-03
15046,20260328,9,16,2,1,3900.32,3098.08,716.17,2026-03-28,2026-03-29,2026-04-01,2026-04-04
15047,20260328,12,36,3,4,12734.16,9368.96,2448.85,2026-03-28,2026-04-02,2026-04-04,2026-04-04
15048,20260328,2,12,1,4,18467.28,15135.16,2542.52,2026-03-28,2026-03-29,2026-03-31,2026-04-02
15049,20260328,4,41,1,3,3507.3,2447.85,450.86,2026-03-28,2026-03-30,2026-04-03,2026-04-03
15050,20260328,8,4,1,4,4386.48,2483.16,725.61,2026-03-28,2026-03-29,2026-04-02,2026-04-04
15051,20260328,10,3,5,5,5295.5,2683.75,1013.05,2026-03-28,2026-03-29,2026-04-02,2026-04-03
15052,20260328,3,48,5,1,1122.08,765.19,206.75,2026-03-28,2026-04-02,2026-04-04,2026-04-03
15053,20260328,12,38,1,5,19204.7,14965.25,3009.02,2026-03-28,2026-03-29,2026-03-31,2026-04-04
15054,20260328,7,55,2,1,10470.05,7457.04,1924.69,2026-03-28,2026-03-30,2026-04-03,2026-04-04
15055,20260328,6,25,3,2,876.4,444.82,165.11,2026-03-28,2026-03-29,2026-04-02,2026-04-04
15056,20260328,2,52,3,2,17811.42,13783.38,2860.08,2026-03-28,2026-03-29,2026-04-01,2026-04-02
15057,20260328,12,39,1,4,9805.2,6732.56,1691.33,2026-03-28,2026-03-30,2026-04-01,2026-04-04
15058,20260328,2,28,1,2,5469.86,3465.7,804.37,2026-03-28,2026-03-29,2026-04-02,2026-04-02
15059,20260328,12,14,2,1,3847.63,2984.18,734.96,2026-03-28,2026-03-30,2026-04-03,2026-04-04
15060,20260328,5,2,2,2,1282.48,679.2,294.76,2026-03-28,2026-03-29,2026-03-31,2026-04-03
15061,20260329,2,10,1,1,1210.05,935.22,179.56,2026-03-29,2026-03-30,2026-04-01,2026-04-03
15062,20260329,3,20,4,3,2262.66,980.13,609.33,2026-03-29,2026-04-03,2026-04-10,2026-04-04
15063,20260329,8,25,3,2,876.4,444.82,168.16,2026-03-29,2026-03-31,2026-04-02,2026-04-05
15064,20260329,9,24,3,4,3386.16,1669.96,497.37,2026-03-29,2026-04-03,2026-04-06,2026-04-05
15065,20260329,8,26,2,5,15154.35,9910.95,2850.81,2026-03-29,2026-03-30,2026-04-01,2026-04-05
15066,20260329,9,9,1,4,4181.36,2632.4,595.72,2026-03-29,2026-03-30,2026-04-01,2026-04-05
15067,20260329,8,3,4,4,4236.4,2147.0,909.01,2026-03-29,2026-03-31,2026-04-03,2026-04-05
15068,20260329,5,31,4,2,2164.68,1317.34,526.77,2026-03-29,2026-03-31,2026-04-02,2026-04-04
15069,20260329,12,25,5,1,438.2,222.41,79.81,2026-03-29,2026-03-31,2026-04-03,2026-04-05
15070,20260329,4,22,4,3,2839.8,1305.27,770.21,2026-03-29,2026-03-30,2026-04-01,2026-04-04
15071,20260329,4,43,3,2,2938.26,1775.7,567.97,2026-03-29,2026-03-30,2026-04-01,2026-04-04
15072,20260329,12,39,3,2,4902.6,3366.28,887.25,2026-03-29,2026-04-03,2026-04-05,2026-04-05
15073,20260329,5,28,5,4,10939.72,6931.4,2094.4,2026-03-29,2026-03-30,2026-04-03,2026-04-04
15074,20260329,8,15,3,5,21299.8,16416.7,3999.36,2026-03-29,2026-03-30,2026-04-03,2026-04-05
15075,20260329,5,43,1,5,7345.65,4439.25,1264.01,2026-03-29,2026-03-30,2026-04-01,2026-04-04
15076,20260329,3,24,3,2,1693.08,834.98,315.4,2026-03-29,2026-03-31,2026-04-04,2026-04-04
15077,20260329,12,3,3,1,1059.1,536.75,197.03,2026-03-29,2026-04-03,2026-04-10,2026-04-05
15078,20260329,6,14,5,3,11542.89,8952.54,2431.38,2026-03-29,2026-03-30,2026-04-01,2026-04-05
15079,20260329,9,48,4,2,2244.16,1530.38,512.18,2026-03-29,2026-03-30,2026-04-01,2026-04-05
15080,20260329,8,31,1,4,4329.36,2634.68,628.49,2026-03-29,2026-04-01,2026-04-03,2026-04-05
15081,20260329,8,33,3,4,8190.76,5657.0,1482.97,2026-03-29,2026-03-30,2026-04-03,2026-04-05
15082,20260329,8,7,3,4,2092.4,1183.2,403.92,2026-03-29,2026-03-31,2026-04-02,2026-04-05
15083,20260329,10,42,1,2,5255.82,3901.32,893.83,2026-03-29,2026-03-31,2026-04-02,2026-04-04
15084,20260329,8,59,5,2,6576.42,5352.34,1242.07,2026-03-29,2026-03-30,2026-04-01,2026-04-05
15085,20260329,4,11,1,2,8259.46,6433.54,1368.36,2026-03-29,2026-03-31,2026-04-04,2026-04-04
15086,20260329,8,22,3,4,3786.4,1740.36,649.31,2026-03-29,2026-03-30,2026-04-02,2026-04-05
15087,20260329,2,37,2,4,10283.96,7668.76,2023.24,2026-03-29,2026-04-01,2026-04-03,2026-04-03
15088,20260329,12,39,2,5,12256.5,8415.7,2111.56,2026-03-29,2026-03-30,2026-04-01,2026-04-05
15089,20260329,2,2,3,5,3206.2,1698.0,502.6,2026-03-29,2026-04-01,2026-04-03,2026-04-03
15090,20260330,3,19,5,3,3053.04,1599.72,501.2,2026-03-30,2026-03-31,2026-04-03,2026-04-05
15091,20260330,9,32,5,1,2546.71,1789.82,487.08,2026-03-30,2026-03-31,2026-04-03,2026-04-06
15092,20260330,7,52,5,2,17811.42,13783.38,3041.75,2026-03-30,2026-03-31,2026-04-03,2026-04-06
15093,20260330,1,48,1,1,1122.08,765.19,164.92,2026-03-30,2026-03-31,2026-04-02,2026-04-04
15094,20260330,5,15,1,3,12779.88,9850.02,1664.6,2026-03-30,2026-03-31,2026-04-02,2026-04-05
15095,20260330,1,2,4,3,1923.72,1018.8,524.86,2026-03-30,2026-03-31,2026-04-02,2026-04-04
15096,20260330,8,12,3,5,23084.1,18918.95,4112.56,2026-03-30,2026-04-02,2026-04-04,2026-04-06
15097,20260330,9,53,1,5,15067.0,11961.9,2270.05,2026-03-30,2026-03-31,2026-04-02,2026-04-06
15098,20260330,11,20,5,1,754.22,326.71,158.12,2026-03-30,2026-03-31,2026-04-04,2026-04-04
15099,20260330,12,25,2,4,1752.8,889.64,389.68,2026-03-30,2026-03-31,2026-04-03,2026-04-06
15100,20260330,8,24,1,4,3386.16,1669.96,445.35,2026-03-30,2026-03-31,2026-04-02,2026-04-06
15101,20260330,5,5,4,5,3949.85,2347.65,873.64,2026-03-30,2026-04-01,2026-04-05,2026-04-05
15102,20260330,1,41,2,2,2338.2,1631.9,477.92,2026-03-30,2026-03-31,2026-04-02,2026-04-04
15103,20260330,5,47,2,1,1409.1,1033.25,313.18,2026-03-30,2026-03-31,2026-04-04,2026-04-05
15104,20260330,7,37,1,1,2570.99,1917.19,391.93,2026-03-30,2026-03-31,2026-04-02,2026-04-06
15105,20260330,11,3,1,4,4236.4,2147.0,599.93,2026-03-30,2026-03-31,2026-04-03,2026-04-04
15106,20260330,11,54,3,2,6028.04,4261.68,1143.39,2026-03-30,2026-04-01,2026-04-05,2026-04-04
15107,20260330,4,55,3,2,20940.1,14914.08,3044.05,2026-03-30,2026-03-31,2026-04-02,2026-04-05
15108,20260330,7,38,2,4,15363.76,11972.2,2755.3,2026-03-30,2026-03-31,2026-04-02,2026-04-06
15109,20260330,5,16,3,5,19501.6,15490.4,3637.32,2026-03-30,2026-04-02,2026-04-04,2026-04-05
15110,20260330,9,10,1,4,4840.2,3740.88,667.69,2026-03-30,2026-03-31,2026-04-04,2026-04-06
