OrderID,CostTypeID,Amount
14023,1,42.0
14023,2,23.83
14023,3,17.01
14023,4,28.98
14023,5,4.97
14024,1,655.8
14024,2,417.41
14024,3,309.97
14024,4,486.94
14024,5,96.47
14025,1,301.36
14025,2,167.09
14025,3,138.35
14025,4,217.27
14025,5,44.31
14026,1,1878.02
14026,2,950.72
14026,3,826.06
14026,4,1317.85
14026,5,248.5
14027,1,911.59
14027,2,494.16
14027,3,422.83
14027,4,636.27
14027,5,132.08
14028,1,198.67
14028,2,102.96
14028,3,83.62
14028,4,127.29
14028,5,28.02
14029,1,835.75
14029,2,577.84
14029,3,364.61
14029,4,680.28
14029,5,141.75
14030,1,593.14
14030,2,341.31
14030,3,276.08
14030,4,430.68
14030,5,80.62
14031,1,217.91
14031,2,126.07
14031,3,92.48
14031,4,141.17
14031,5,29.24
14032,1,361.59
14032,2,217.89
14032,3,150.56
14032,4,241.62
14032,5,44.83
14033,1,188.9
14033,2,101.08
14033,3,70.03
14033,4,130.97
14033,5,24.81
14034,1,463.26
14034,2,304.17
14034,3,196.82
14034,4,332.19
14034,5,63.78
14035,1,981.59
14035,2,559.85
14035,3,438.0
14035,4,670.83
14035,5,124.89
14036,1,208.97
14036,2,133.91
14036,3,88.1
14036,4,144.25
14036,5,34.25
14037,1,314.97
14037,2,178.41
14037,3,153.0
14037,4,237.18
14037,5,45.42
14038,1,924.8
14038,2,546.2
14038,3,408.61
14038,4,584.55
14038,5,120.82
14039,1,188.09
14039,2,105.04
14039,3,76.42
14039,4,137.17
14039,5,25.82
14040,1,218.71
14040,2,125.57
14040,3,90.27
14040,4,175.72
14040,5,35.06
14041,1,534.02
14041,2,308.84
14041,3,208.13
14041,4,335.66
14041,5,67.49
14042,1,185.89
14042,2,116.41
14042,3,84.37
14042,4,130.06
14042,5,28.82
14043,1,577.86
14043,2,300.11
14043,3,240.09
14043,4,407.91
14043,5,79.32
14044,1,643.31
14044,2,353.76
14044,3,256.89
14044,4,456.62
14044,5,87.54
14045,1,556.42
14045,2,310.77
14045,3,251.53
14045,4,416.99
14045,5,81.6
14046,1,763.69
14046,2,408.63
14046,3,293.44
14046,4,542.48
14046,5,99.53
14047,1,427.66
14047,2,245.62
14047,3,175.45
14047,4,287.26
14047,5,52.99
14048,1,612.07
14048,2,353.3
14048,3,235.33
14048,4,372.59
14048,5,88.35
14049,1,1091.99
14049,2,634.02
14049,3,504.83
14049,4,851.36
14049,5,158.29
14050,1,269.05
14050,2,158.33
14050,3,113.65
14050,4,213.18
14050,5,37.83
14051,1,201.25
14051,2,119.27
14051,3,75.72
14051,4,147.03
14051,5,29.99
14052,1,773.6
14052,2,410.48
14052,3,335.44
14052,4,502.49
14052,5,102.24
14053,1,346.44
14053,2,207.3
14053,3,143.48
14053,4,259.95
14053,5,50.14
14054,1,455.56
14054,2,287.57
14054,3,193.5
14054,4,371.63
14054,5,64.66
14055,1,276.39
14055,2,155.56
14055,3,117.06
14055,4,183.75
14055,5,34.6
14056,1,397.67
14056,2,225.82
14056,3,161.37
14056,4,295.71
14056,5,56.18
14057,1,723.42
14057,2,365.64
14057,3,308.63
14057,4,435.09
14057,5,92.11
14058,1,600.72
14058,2,333.3
14058,3,260.83
14058,4,404.92
14058,5,73.61
14059,1,81.43
14059,2,42.84
14059,3,36.63
14059,4,58.98
14059,5,12.76
14060,1,750.98
14060,2,372.46
14060,3,303.2
14060,4,539.69
14060,5,105.33
14061,1,231.99
14061,2,126.64
14061,3,87.02
14061,4,145.57
14061,5,29.16
14062,1,254.65
14062,2,132.15
14062,3,103.95
14062,4,173.61
14062,5,33.52
14063,1,39.72
14063,2,22.13
14063,3,15.73
14063,4,29.32
14063,5,5.41
14064,1,24.59
14064,2,14.92
14064,3,10.9
14064,4,16.9
14064,5,3.65
14065,1,646.84
14065,2,417.82
14065,3,314.88
14065,4,487.89
14065,5,103.26
14066,1,726.7
14066,2,468.69
14066,3,345.43
14066,4,545.67
14066,5,116.41
14067,1,511.56
14067,2,316.91
14067,3,231.8
14067,4,388.64
14067,5,71.38
14068,1,453.46
14068,2,249.89
14068,3,204.1
14068,4,316.37
14068,5,60.99
14069,1,430.97
14069,2,230.88
14069,3,158.92
14069,4,278.03
14069,5,59.07
14070,1,168.12
14070,2,94.4
14070,3,72.31
14070,4,103.39
14070,5,24.84
14071,1,194.13
14071,2,129.81
14071,3,96.5
14071,4,165.38
14071,5,30.97
14072,1,3055.56
14072,2,1724.02
14072,3,1286.52
14072,4,2202.0
14072,5,424.12
14073,1,226.98
14073,2,147.28
14073,3,103.34
14073,4,177.52
14073,5,36.46
14074,1,236.78
14074,2,145.19
14074,3,115.81
14074,4,185.33
14074,5,38.5
14075,1,60.99
14075,2,38.7
14075,3,26.1
14075,4,43.88
14075,5,8.48
14076,1,298.06
14076,2,203.63
14076,3,135.06
14076,4,247.61
14076,5,51.12
14077,1,731.27
14077,2,460.69
14077,3,346.33
14077,4,600.94
14077,5,104.53
14078,1,353.2
14078,2,194.33
14078,3,145.58
14078,4,216.5
14078,5,47.03
14079,1,676.28
14079,2,372.63
14079,3,262.89
14079,4,468.66
14079,5,90.76
14080,1,58.47
14080,2,30.16
14080,3,23.38
14080,4,44.32
14080,5,8.27
14081,1,363.99
14081,2,211.26
14081,3,149.19
14081,4,224.59
14081,5,48.67
14082,1,89.91
14082,2,53.25
14082,3,37.0
14082,4,65.47
14082,5,11.57
14083,1,308.01
14083,2,186.11
14083,3,124.01
14083,4,237.58
14083,5,44.61
14084,1,356.06
14084,2,217.2
14084,3,151.96
14084,4,261.21
14084,5,49.87
14085,1,536.05
14085,2,341.79
14085,3,270.86
14085,4,416.51
14085,5,83.61
14086,1,65.99
14086,2,37.16
14086,3,27.13
14086,4,48.14
14086,5,9.01
14087,1,704.34
14087,2,438.63
14087,3,330.26
14087,4,588.38
14087,5,117.16
14088,1,1885.65
14088,2,1255.82
14088,3,798.23
14088,4,1326.35
14088,5,316.81
14089,1,153.26
14089,2,90.33
14089,3,61.03
14089,4,106.38
14089,5,21.55
14090,1,97.59
14090,2,57.73
14090,3,40.04
14090,4,65.48
14090,5,14.67
14091,1,410.95
14091,2,232.46
14091,3,176.8
14091,4,251.31
14091,5,53.51
14092,1,2791.68
14092,2,1502.93
14092,3,1206.32
14092,4,2185.9
14092,5,402.14
14093,1,259.03
14093,2,132.14
14093,3,110.08
14093,4,186.0
14093,5,33.36
14094,1,64.82
14094,2,44.56
14094,3,28.81
14094,4,49.61
14094,5,10.07
14095,1,189.59
14095,2,113.43
14095,3,82.86
14095,4,136.86
14095,5,25.83
14096,1,782.06
14096,2,418.92
14096,3,367.86
14096,4,595.5
14096,5,114.39
14097,1,365.77
14097,2,196.91
14097,3,137.89
14097,4,236.05
14097,5,44.85
14098,1,123.89
14098,2,79.99
14098,3,54.73
14098,4,97.24
14098,5,17.76
14099,1,175.83
14099,2,93.86
14099,3,81.05
14099,4,126.39
14099,5,25.42
14100,1,725.22
14100,2,418.36
14100,3,294.01
14100,4,501.86
14100,5,91.84
14101,1,269.54
14101,2,153.22
14101,3,131.19
14101,4,206.45
14101,5,41.97
14102,1,118.47
14102,2,65.82
14102,3,49.55
14102,4,79.51
14102,5,16.79
14103,1,113.62
14103,2,65.73
14103,3,46.92
14103,4,75.03
14103,5,15.8
14104,1,110.08
14104,2,67.83
14104,3,48.73
14104,4,78.3
14104,5,16.78
14105,1,214.29
14105,2,121.3
14105,3,94.68
14105,4,143.28
14105,5,31.1
14106,1,315.4
14106,2,177.22
14106,3,146.91
14106,4,231.73
14106,5,44.0
14107,1,86.59
14107,2,48.35
14107,3,37.97
14107,4,65.91
14107,5,11.61
14108,1,919.46
14108,2,528.44
14108,3,359.98
14108,4,640.54
14108,5,125.23
14109,1,615.74
14109,2,309.61
14109,3,250.98
14109,4,386.85
14109,5,76.58
14110,1,241.64
14110,2,147.51
14110,3,123.37
14110,4,171.67
14110,5,39.28
14111,1,206.58
14111,2,122.87
14111,3,89.18
14111,4,150.78
14111,5,28.07
14112,1,403.15
14112,2,220.07
14112,3,157.19
14112,4,262.85
14112,5,59.81
14113,1,803.91
14113,2,448.7
14113,3,356.42
14113,4,490.74
14113,5,114.37
14114,1,20.83
14114,2,12.01
14114,3,8.66
14114,4,12.54
14114,5,2.63
14115,1,55.32
14115,2,31.81
14115,3,22.84
14115,4,38.23
14115,5,7.75
14116,1,443.94
14116,2,210.97
14116,3,174.76
14116,4,275.56
14116,5,58.19
14117,1,2353.19
14117,2,1282.89
14117,3,914.18
14117,4,1595.06
14117,5,322.1
14118,1,331.92
14118,2,198.39
14118,3,142.87
14118,4,253.32
14118,5,50.13
14119,1,295.65
14119,2,172.55
14119,3,120.55
14119,4,195.16
14119,5,38.4
14120,1,514.29
14120,2,294.63
14120,3,234.45
14120,4,359.7
14120,5,78.22
14121,1,195.61
14121,2,121.03
14121,3,92.89
14121,4,140.67
14121,5,30.75
14122,1,94.68
14122,2,58.63
14122,3,43.72
14122,4,68.32
14122,5,13.47
14123,1,47.36
14123,2,25.16
14123,3,17.51
14123,4,28.83
14123,5,6.39
14124,1,599.98
14124,2,366.29
14124,3,278.24
14124,4,456.93
14124,5,90.75
14125,1,653.14
14125,2,423.63
14125,3,284.62
14125,4,536.34
14125,5,95.52
14126,1,384.87
14126,2,212.33
14126,3,182.98
14126,4,307.06
14126,5,54.33
14127,1,2379.57
14127,2,1182.23
14127,3,970.81
14127,4,1600.26
14127,5,324.27
14128,1,70.05
14128,2,45.18
14128,3,33.5
14128,4,51.72
14128,5,10.04
14129,1,169.02
14129,2,93.04
14129,3,77.23
14129,4,120.61
14129,5,27.86
14130,1,972.02
14130,2,565.58
14130,3,427.08
14130,4,630.35
14130,5,130.99
14131,1,476.2
14131,2,264.39
14131,3,221.7
14131,4,368.9
14131,5,74.38
14132,1,2274.46
14132,2,1365.11
14132,3,999.11
14132,4,1548.02
14132,5,362.93
14133,1,112.1
14133,2,66.25
14133,3,49.61
14133,4,79.99
14133,5,15.07
14134,1,912.38
14134,2,497.91
14134,3,380.56
14134,4,581.04
14134,5,127.01
14135,1,124.9
14135,2,82.36
14135,3,61.62
14135,4,94.78
14135,5,18.28
14136,1,365.77
14136,2,212.74
14136,3,165.56
14136,4,254.34
14136,5,50.96
14137,1,631.38
14137,2,405.3
14137,3,292.32
14137,4,458.87
14137,5,87.63
14138,1,196.75
14138,2,108.92
14138,3,83.43
14138,4,139.93
14138,5,31.04
14139,1,327.58
14139,2,193.46
14139,3,165.76
14139,4,265.67
14139,5,52.36
14140,1,171.09
14140,2,99.26
14140,3,72.79
14140,4,123.75
14140,5,26.08
14141,1,471.39
14141,2,265.21
14141,3,211.17
14141,4,314.07
14141,5,73.93
14142,1,410.69
14142,2,213.11
14142,3,161.86
14142,4,269.62
14142,5,56.85
14143,1,156.48
14143,2,101.7
14143,3,73.19
14143,4,129.13
14143,5,25.45
14144,1,1018.48
14144,2,586.99
14144,3,413.05
14144,4,694.87
14144,5,152.71
14145,1,230.7
14145,2,148.1
14145,3,94.3
14145,4,160.51
14145,5,30.63
14146,1,36.38
14146,2,22.55
14146,3,15.76
14146,4,24.06
14146,5,5.6
14147,1,89.34
14147,2,52.28
14147,3,39.57
14147,4,68.5
14147,5,11.88
14148,1,193.15
14148,2,118.34
14148,3,80.23
14148,4,135.33
14148,5,27.96
14149,1,241.23
14149,2,131.34
14149,3,95.07
14149,4,154.42
14149,5,34.63
14150,1,847.08
14150,2,506.81
14150,3,419.22
14150,4,634.54
14150,5,137.65
14151,1,786.28
14151,2,466.66
14151,3,329.83
14151,4,519.84
14151,5,120.56
14152,1,838.27
14152,2,479.19
14152,3,325.43
14152,4,577.98
14152,5,101.45
14153,1,145.44
14153,2,77.54
14153,3,55.36
14153,4,88.56
14153,5,17.61
14154,1,145.04
14154,2,79.75
14154,3,61.27
14154,4,101.32
14154,5,20.63
14155,1,312.41
14155,2,175.1
14155,3,132.58
14155,4,214.65
14155,5,38.91
14156,1,241.61
14156,2,129.07
14156,3,104.16
14156,4,149.01
14156,5,32.89
14157,1,172.05
14157,2,107.05
14157,3,72.79
14157,4,119.23
14157,5,23.51
14158,1,408.33
14158,2,242.82
14158,3,162.58
14158,4,289.76
14158,5,59.66
14159,1,100.73
14159,2,61.52
14159,3,39.81
14159,4,77.74
14159,5,14.5
14160,1,98.15
14160,2,51.53
14160,3,41.44
14160,4,71.91
14160,5,12.88
14161,1,172.17
14161,2,107.81
14161,3,79.88
14161,4,145.71
14161,5,24.78
14162,1,1108.54
14162,2,660.07
14162,3,497.42
14162,4,759.4
14162,5,154.53
14163,1,423.62
14163,2,238.7
14163,3,150.11
14163,4,255.44
14163,5,54.8
14164,1,233.05
14164,2,109.65
14164,3,97.47
14164,4,162.27
14164,5,28.26
14165,1,150.5
14165,2,88.15
14165,3,61.6
14165,4,109.7
14165,5,22.8
14166,1,142.49
14166,2,76.42
14166,3,58.06
14166,4,89.67
14166,5,19.69
14167,1,394.7
14167,2,198.52
14167,3,164.77
14167,4,242.27
14167,5,55.53
14168,1,187.9
14168,2,100.7
14168,3,80.36
14168,4,124.93
14168,5,26.48
14169,1,127.88
14169,2,84.76
14169,3,63.96
14169,4,105.45
14169,5,18.95
14170,1,3927.51
14170,2,2051.22
14170,3,1639.43
14170,4,2709.95
14170,5,521.7
14171,1,214.68
14171,2,133.41
14171,3,103.77
14171,4,160.3
14171,5,31.86
14172,1,104.63
14172,2,63.3
14172,3,45.42
14172,4,81.15
14172,5,15.01
14173,1,346.13
14173,2,191.66
14173,3,133.79
14173,4,222.49
14173,5,48.42
14174,1,399.72
14174,2,203.81
14174,3,154.24
14174,4,251.74
14174,5,49.23
14175,1,213.73
14175,2,113.84
14175,3,95.05
14175,4,166.59
14175,5,31.12
14176,1,335.43
14176,2,162.08
14176,3,137.54
14176,4,228.41
14176,5,40.79
14177,1,54.81
14177,2,33.18
14177,3,23.29
14177,4,47.25
14177,5,8.69
14178,1,481.61
14178,2,250.4
14178,3,201.61
14178,4,303.1
14178,5,67.32
14179,1,43.88
14179,2,23.6
14179,3,19.87
14179,4,29.94
14179,5,6.36
14180,1,173.94
14180,2,100.68
14180,3,85.88
14180,4,145.33
14180,5,29.54
14181,1,235.52
14181,2,147.39
14181,3,115.22
14181,4,166.67
14181,5,39.31
14182,1,1024.2
14182,2,672.59
14182,3,514.25
14182,4,823.92
14182,5,147.86
14183,1,782.36
14183,2,473.16
14183,3,374.6
14183,4,601.7
14183,5,120.43
14184,1,65.36
14184,2,34.61
14184,3,29.19
14184,4,46.32
14184,5,8.41
14185,1,128.29
14185,2,75.75
14185,3,48.91
14185,4,84.46
14185,5,18.96
14186,1,129.3
14186,2,81.06
14186,3,57.17
14186,4,100.3
14186,5,17.66
14187,1,735.72
14187,2,478.0
14187,3,326.57
14187,4,539.0
14187,5,117.74
14188,1,1367.79
14188,2,740.41
14188,3,520.68
14188,4,862.53
14188,5,170.97
14189,1,397.46
14189,2,196.71
14189,3,165.98
14189,4,283.14
14189,5,52.54
14190,1,826.93
14190,2,474.42
14190,3,377.66
14190,4,577.7
14190,5,118.06
14191,1,290.33
14191,2,187.59
14191,3,139.86
14191,4,237.62
14191,5,48.82
14192,1,707.48
14192,2,391.0
14192,3,317.87
14192,4,487.78
14192,5,88.29
14193,1,251.4
14193,2,155.76
14193,3,107.37
14193,4,173.85
14193,5,35.76
14194,1,1084.22
14194,2,696.11
14194,3,538.18
14194,4,896.54
14194,5,159.39
14195,1,414.96
14195,2,234.83
14195,3,185.92
14195,4,322.0
14195,5,63.68
14196,1,847.85
14196,2,459.92
14196,3,355.34
14196,4,595.43
14196,5,111.45
14197,1,161.45
14197,2,90.91
14197,3,66.28
14197,4,125.91
14197,5,22.63
14198,1,700.41
14198,2,338.29
14198,3,284.57
14198,4,449.06
14198,5,88.54
14199,1,62.62
14199,2,36.35
14199,3,28.25
14199,4,43.38
14199,5,8.6
14200,1,518.66
14200,2,279.14
14200,3,209.7
14200,4,369.59
14200,5,68.62
14201,1,1211.2
14201,2,742.52
14201,3,535.86
14201,4,944.71
14201,5,183.93
14202,1,404.72
14202,2,225.89
14202,3,170.61
14202,4,312.55
14202,5,65.66
14203,1,177.72
14203,2,103.76
14203,3,76.59
14203,4,133.0
14203,5,28.16
14204,1,154.74
14204,2,86.65
14204,3,67.51
14204,4,106.03
14204,5,21.01
14205,1,1216.17
14205,2,668.93
14205,3,543.07
14205,4,991.58
14205,5,163.23
14206,1,765.32
14206,2,425.83
14206,3,328.71
14206,4,494.51
14206,5,98.39
14207,1,198.73
14207,2,121.69
14207,3,92.41
14207,4,145.93
14207,5,28.51
14208,1,449.83
14208,2,274.4
14208,3,185.82
14208,4,303.24
14208,5,59.28
14209,1,718.3
14209,2,396.46
14209,3,296.07
14209,4,503.06
14209,5,97.32
14210,1,879.69
14210,2,569.61
14210,3,421.26
14210,4,660.61
14210,5,142.78
14211,1,1416.88
14211,2,762.57
14211,3,551.73
14211,4,922.13
14211,5,206.58
14212,1,564.75
14212,2,295.45
14212,3,215.85
14212,4,383.73
14212,5,80.89
14213,1,1286.93
14213,2,800.33
14213,3,623.5
14213,4,962.57
14213,5,198.1
14214,1,179.96
14214,2,104.12
14214,3,72.1
14214,4,137.53
14214,5,26.7
14215,1,345.41
14215,2,171.31
14215,3,137.29
14215,4,213.14
14215,5,46.14
14216,1,157.93
14216,2,99.91
14216,3,69.85
14216,4,109.77
14216,5,22.35
14217,1,229.87
14217,2,136.35
14217,3,98.69
14217,4,157.73
14217,5,36.84
14218,1,642.27
14218,2,305.26
14218,3,234.73
14218,4,424.75
14218,5,87.9
14219,1,163.8
14219,2,88.0
14219,3,75.36
14219,4,113.79
14219,5,23.67
14220,1,33.06
14220,2,19.98
14220,3,13.92
14220,4,22.73
14220,5,5.06
14221,1,1009.47
14221,2,485.88
14221,3,432.21
14221,4,678.68
14221,5,131.24
14222,1,139.79
14222,2,71.48
14222,3,56.25
14222,4,86.22
14222,5,16.54
14223,1,434.06
14223,2,225.03
14223,3,163.03
14223,4,319.48
14223,5,55.5
14224,1,1815.8
14224,2,980.7
14224,3,731.71
14224,4,1296.03
14224,5,257.57
14225,1,51.36
14225,2,25.74
14225,3,19.95
14225,4,38.61
14225,5,6.67
14226,1,1243.58
14226,2,771.33
14226,3,545.46
14226,4,868.69
14226,5,189.97
14227,1,97.94
14227,2,59.54
14227,3,39.96
14227,4,68.16
14227,5,14.11
14228,1,1010.02
14228,2,562.37
14228,3,454.68
14228,4,794.64
14228,5,144.74
14229,1,147.7
14229,2,77.33
14229,3,54.62
14229,4,95.45
14229,5,20.99
14230,1,163.5
14230,2,98.43
14230,3,67.51
14230,4,111.39
14230,5,24.67
14231,1,169.58
14231,2,94.62
14231,3,66.88
14231,4,127.19
14231,5,24.38
14232,1,132.88
14232,2,70.16
14232,3,62.56
14232,4,100.54
14232,5,18.3
14233,1,146.5
14233,2,91.63
14233,3,70.14
14233,4,120.15
14233,5,23.05
14234,1,296.73
14234,2,187.81
14234,3,146.02
14234,4,237.81
14234,5,43.8
14235,1,53.92
14235,2,34.01
14235,3,24.29
14235,4,43.81
14235,5,8.16
14236,1,795.95
14236,2,448.9
14236,3,330.0
14236,4,495.34
14236,5,106.41
14237,1,413.15
14237,2,238.91
14237,3,172.63
14237,4,329.19
14237,5,64.82
14238,1,691.58
14238,2,438.77
14238,3,279.33
14238,4,534.72
14238,5,98.59
14239,1,263.18
14239,2,144.96
14239,3,129.0
14239,4,204.62
14239,5,40.39
14240,1,557.78
14240,2,367.5
14240,3,242.59
14240,4,382.06
14240,5,85.64
14241,1,190.16
14241,2,120.55
14241,3,94.57
14241,4,150.2
14241,5,27.97
14242,1,692.32
14242,2,335.37
14242,3,256.27
14242,4,479.7
14242,5,92.52
14243,1,1031.83
14243,2,510.73
14243,3,383.55
14243,4,715.92
14243,5,132.1
14244,1,323.87
14244,2,169.95
14244,3,135.44
14244,4,232.26
14244,5,47.1
14245,1,139.02
14245,2,70.56
14245,3,54.24
14245,4,92.11
14245,5,17.78
14246,1,84.86
14246,2,42.12
14246,3,38.29
14246,4,57.38
14246,5,12.64
14247,1,415.11
14247,2,202.15
14247,3,169.92
14247,4,299.08
14247,5,60.53
14248,1,122.96
14248,2,71.76
14248,3,52.21
14248,4,90.01
14248,5,17.97
14249,1,79.34
14249,2,47.2
14249,3,39.31
14249,4,57.59
14249,5,12.74
14250,1,178.35
14250,2,103.93
14250,3,83.01
14250,4,135.53
14250,5,30.7
14251,1,899.6
14251,2,464.32
14251,3,373.0
14251,4,570.85
14251,5,129.73
14252,1,233.57
14252,2,127.29
14252,3,100.9
14252,4,153.2
14252,5,31.86
14253,1,299.28
14253,2,166.02
14253,3,117.28
14253,4,180.81
14253,5,39.01
14254,1,81.87
14254,2,47.11
14254,3,33.48
14254,4,55.19
14254,5,10.26
14255,1,251.02
14255,2,150.14
14255,3,107.17
14255,4,216.45
14255,5,37.94
14256,1,340.53
14256,2,209.93
14256,3,160.26
14256,4,244.54
14256,5,56.36
14257,1,590.39
14257,2,395.25
14257,3,250.39
14257,4,445.62
14257,5,87.01
14258,1,216.21
14258,2,123.95
14258,3,87.15
14258,4,164.19
14258,5,29.0
14259,1,74.19
14259,2,40.97
14259,3,29.49
14259,4,52.04
14259,5,10.29
14260,1,1129.75
14260,2,574.39
14260,3,480.73
14260,4,810.99
14260,5,167.23
14261,1,249.53
14261,2,144.65
14261,3,106.28
14261,4,199.76
14261,5,38.18
14262,1,339.81
14262,2,175.0
14262,3,159.62
14262,4,228.48
14262,5,49.54
14263,1,139.72
14263,2,87.47
14263,3,60.46
14263,4,101.69
14263,5,21.48
14264,1,535.28
14264,2,292.05
14264,3,224.4
14264,4,334.88
14264,5,70.33
14265,1,386.59
14265,2,210.89
14265,3,161.55
14265,4,244.58
14265,5,46.81
14266,1,28.72
14266,2,14.85
14266,3,12.42
14266,4,17.87
14266,5,4.1
14267,1,198.86
14267,2,102.92
14267,3,89.83
14267,4,142.55
14267,5,28.05
14268,1,270.7
14268,2,133.96
14268,3,113.05
14268,4,176.03
14268,5,34.86
14269,1,321.63
14269,2,163.3
14269,3,116.99
14269,4,232.81
14269,5,44.47
14270,1,29.61
14270,2,15.77
14270,3,11.69
14270,4,18.38
14270,5,3.82
14271,1,484.01
14271,2,251.16
14271,3,210.88
14271,4,357.94
14271,5,69.21
14272,1,75.61
14272,2,42.79
14272,3,33.19
14272,4,54.17
14272,5,11.6
14273,1,450.91
14273,2,292.39
14273,3,233.17
14273,4,350.02
14273,5,68.91
14274,1,214.99
14274,2,108.64
14274,3,88.49
14274,4,132.55
14274,5,30.92
14275,1,526.72
14275,2,285.83
14275,3,231.33
14275,4,358.98
14275,5,76.64
14276,1,445.15
14276,2,264.19
14276,3,193.1
14276,4,300.0
14276,5,56.79
14277,1,42.14
14277,2,23.84
14277,3,17.85
14277,4,34.26
14277,5,6.22
14278,1,144.41
14278,2,73.9
14278,3,62.33
14278,4,101.83
14278,5,20.06
14279,1,306.85
14279,2,175.27
14279,3,138.65
14279,4,226.77
14279,5,47.11
14280,1,398.04
14280,2,231.53
14280,3,180.29
14280,4,303.36
14280,5,66.11
14281,1,718.69
14281,2,453.62
14281,3,333.95
14281,4,469.7
14281,5,95.45
14282,1,213.73
14282,2,122.92
14282,3,85.09
14282,4,161.98
14282,5,28.9
14283,1,160.59
14283,2,83.13
14283,3,62.82
14283,4,108.21
14283,5,23.41
14284,1,67.26
14284,2,40.96
14284,3,32.86
14284,4,51.38
14284,5,10.56
14285,1,198.48
14285,2,96.36
14285,3,85.73
14285,4,142.84
14285,5,26.65
14286,1,112.68
14286,2,60.59
14286,3,42.45
14286,4,74.48
14286,5,15.44
14287,1,251.6
14287,2,137.79
14287,3,124.72
14287,4,207.85
14287,5,37.91
14288,1,447.38
14288,2,244.56
14288,3,158.47
14288,4,298.46
14288,5,61.63
14289,1,1506.2
14289,2,924.28
14289,3,724.88
14289,4,1172.59
14289,5,231.93
14290,1,428.16
14290,2,245.88
14290,3,166.88
14290,4,301.72
14290,5,59.99
14291,1,261.59
14291,2,134.29
14291,3,107.67
14291,4,160.33
14291,5,32.99
14292,1,596.04
14292,2,305.9
14292,3,248.06
14292,4,375.5
14292,5,79.82
14293,1,1031.29
14293,2,607.8
14293,3,509.65
14293,4,749.68
14293,5,172.8
14294,1,210.1
14294,2,120.57
14294,3,87.42
14294,4,132.88
14294,5,27.97
14295,1,611.32
14295,2,335.8
14295,3,260.9
14295,4,421.22
14295,5,78.9
14296,1,281.77
14296,2,172.23
14296,3,137.43
14296,4,203.01
14296,5,47.03
14297,1,447.64
14297,2,260.91
14297,3,202.55
14297,4,298.88
14297,5,59.8
14298,1,205.7
14298,2,122.51
14298,3,102.2
14298,4,166.72
14298,5,29.16
14299,1,664.52
14299,2,404.51
14299,3,264.99
14299,4,450.1
14299,5,94.69
14300,1,406.18
14300,2,235.75
14300,3,169.54
14300,4,267.04
14300,5,50.07
14301,1,192.12
14301,2,103.5
14301,3,83.99
14301,4,132.14
14301,5,24.19
14302,1,36.73
14302,2,20.75
14302,3,17.66
14302,4,26.8
14302,5,5.53
14303,1,410.35
14303,2,250.17
14303,3,204.41
14303,4,330.61
14303,5,63.11
14304,1,691.63
14304,2,383.55
14304,3,270.71
14304,4,484.05
14304,5,94.1
14305,1,277.18
14305,2,168.64
14305,3,139.34
14305,4,221.77
14305,5,39.37
14306,1,573.73
14306,2,323.59
14306,3,225.9
14306,4,371.1
14306,5,80.07
14307,1,796.19
14307,2,440.68
14307,3,316.17
14307,4,510.6
14307,5,109.48
14308,1,941.05
14308,2,510.8
14308,3,382.15
14308,4,684.92
14308,5,129.64
14309,1,220.84
14309,2,120.54
14309,3,95.0
14309,4,160.58
14309,5,32.89
14310,1,55.95
14310,2,36.97
14310,3,23.33
14310,4,41.99
14310,5,8.3
14311,1,127.24
14311,2,81.06
14311,3,57.75
14311,4,95.3
14311,5,19.54
14312,1,459.93
14312,2,241.68
14312,3,194.83
14312,4,311.77
14312,5,64.87
14313,1,73.21
14313,2,40.38
14313,3,28.47
14313,4,48.69
14313,5,10.44
14314,1,315.76
14314,2,194.39
14314,3,129.58
14314,4,239.18
14314,5,49.78
14315,1,45.29
14315,2,24.81
14315,3,18.05
14315,4,29.56
14315,5,6.25
14316,1,546.92
14316,2,357.82
14316,3,276.09
14316,4,398.22
14316,5,90.63
14317,1,406.64
14317,2,252.23
14317,3,161.04
14317,4,272.16
14317,5,56.64
14318,1,231.95
14318,2,159.6
14318,3,117.04
14318,4,198.25
14318,5,35.36
14319,1,291.59
14319,2,157.68
14319,3,110.13
14319,4,187.49
14319,5,38.58
14320,1,274.63
14320,2,160.94
14320,3,125.24
14320,4,175.66
14320,5,40.08
14321,1,729.03
14321,2,388.46
14321,3,336.84
14321,4,535.3
14321,5,96.56
14322,1,60.69
14322,2,37.09
14322,3,27.92
14322,4,47.02
14322,5,8.81
14323,1,301.07
14323,2,168.36
14323,3,125.42
14323,4,214.21
14323,5,43.83
14324,1,777.6
14324,2,462.81
14324,3,324.46
14324,4,535.06
14324,5,103.05
14325,1,213.59
14325,2,129.85
14325,3,103.74
14325,4,169.81
14325,5,30.55
14326,1,95.11
14326,2,46.98
14326,3,34.32
14326,4,57.97
14326,5,13.19
14327,1,1343.33
14327,2,665.34
14327,3,539.7
14327,4,897.21
14327,5,185.59
14328,1,346.59
14328,2,167.86
14328,3,133.4
14328,4,207.61
14328,5,50.24
14329,1,269.39
14329,2,128.07
14329,3,112.44
14329,4,178.24
14329,5,34.47
14330,1,402.75
14330,2,231.72
14330,3,165.24
14330,4,322.47
14330,5,64.89
14331,1,635.75
14331,2,379.27
14331,3,285.04
14331,4,450.81
14331,5,103.48
14332,1,62.9
14332,2,35.78
14332,3,25.22
